,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
341,Connor Wong,BOS,53,211,191,47,32,10,0,5,23,22,15,0,52,2,1,1,,3,1,0.244965,0.07109004739336493,0.24644549763033174,0.287225,0.305096,0.377535,0.299336,0.682631,0.13257,4.10203,0.308277,-0.156999,-0.218266,22.6024,-2.3525,86.549,-0.375265,-2.73204,-3.723546743392944,1.3929569721221924,0.505278,638.530029296875,,,,,,,202.1,3.813207547,202.1,3.813207547,,,,,,,,,,,,,,,,,,,Connor Wong,19896,657136,657136.0
342,Heriberto Hernandez,MIA,81,350,308,70,42,15,1,12,42,41,36,1,103,4,2,0,,3,2,0.226381,0.10285714285714286,0.29428571428571426,0.343767,0.311807,0.397512,0.310435,0.70932,0.171131,3.86525,0.296156,-0.262048,-0.654489,40.6105,-0.744649,96.9018,-0.916537,2.24188,-2.2017312049865723,-4.508124351501465,0.504885,540.0,,,,,,,366.1,4.519753086,366.1,4.519753086,,,,,,,,,,,,,,,,,,,Heriberto Hernandez,24878,681715,681715.0
343,Keibert Ruiz,WSH,81,320,295,75,52,15,0,7,33,34,18,0,37,3,2,1,,2,1,0.253688,0.05625,0.115625,0.50078,0.302869,0.377463,0.297721,0.680331,0.123774,2.57058,0.267565,-0.57202,-0.581425,33.8266,-3.98386,89.5539,-1.15345,-6.85598,-5.115293264389038,-0.6059794425964355,0.50391,403.2900085449219,,,,,,,298.3,3.682716049,298.3,3.682716049,,,,,,,,,,,,,,,,,,,Keibert Ruiz,19610,660688,660688.0
344,Johnathan Rodriguez,CLE,45,196,177,45,29,8,1,7,24,24,16,1,54,1,1,0,,1,1,0.25443,0.08163265306122448,0.2755102040816326,0.29673,0.318207,0.430199,0.323428,0.748406,0.175769,3.22688,0.323633,-0.0743814,-0.45606,24.8096,1.65071,108.526,-0.530441,-0.585917,1.4391278624534607,-3.285917162895202,0.501251,737.0,,,,,,,219.8,4.884444444,219.8,4.884444444,,,,,,,,,,,,,,,,,,,Johnathan Rodriguez,22530,671286,671286.0
345,Christopher Morel,MIA,73,315,281,66,39,13,2,12,40,39,29,1,90,3,2,0,,6,3,0.235959,0.09206349206349207,0.2857142857142857,0.31776,0.310952,0.423942,0.31821,0.734893,0.187983,5.09001,0.299243,0.453634,-0.323932,38.5382,1.31849,102.229,0.129703,-0.712809,0.9616985768079758,-6.63780951499939,0.491511,542.239990234375,,,,,,,349.5,4.787671232,349.5,4.787671232,,,,,,,,,,,,,,,,,,,Christopher Morel,21897,666624,666624.0
346,Drew Millas,WSH,36,141,128,31,22,6,1,2,16,13,11,0,25,1,1,1,,3,1,0.243159,0.07801418439716312,0.1773049645390071,0.428804,0.302283,0.357391,0.29063,0.659674,0.114232,5.25951,0.282437,0.0481699,0.0928513,14.073,-2.56357,84.696,0.141021,-0.258725,-2.412865489721298,2.491275489330292,0.4873,999.0,,,,,,,126.4,3.511111111,126.4,3.511111111,,,,,,,,,,,,,,,,,,,Drew Millas,25643,686452,686452.0
347,Ryan Ritter,COL,47,203,181,44,28,9,1,6,26,22,16,0,54,4,1,1,,3,1,0.242323,0.07881773399014778,0.2660098522167488,0.29619,0.315871,0.398917,0.312957,0.714788,0.156594,5.54051,0.31065,0.0279636,-0.0400304,23.9698,-0.0161742,86.3178,-0.0120668,0.368671,-3.303960562683642,1.2936705648899078,0.485327,625.9099731445312,,,,,,,216.5,4.606382978,216.5,4.606382978,,,,,,,,,,,,,,,,,,,Ryan Ritter,31500,690022,690022.0
348,Taylor Walls,TB,73,315,277,59,40,13,1,5,34,27,33,0,75,1,2,2,,15,4,0.213413,0.10476190476190476,0.23809523809523808,0.432085,0.297242,0.322766,0.277999,0.620008,0.109353,5.95561,0.272792,0.183375,0.791412,28.2541,-8.96557,75.1648,0.974787,-0.714799,-8.24565190076828,2.110201358795166,0.481517,598.1199951171875,,,,,,,263.1,3.604109589,263.1,3.604109589,,,,,,,,,,,,,,,,,,,Taylor Walls,22458,670764,670764.0
349,Oswaldo Cabrera,NYY,37,161,145,34,23,7,0,4,17,17,13,0,33,1,1,1,,2,1,0.238054,0.08074534161490683,0.20496894409937888,0.40173,0.305236,0.37446,0.29854,0.679696,0.136406,3.97463,0.280111,-0.0511827,-0.136949,17.126,-1.89741,91.3248,-0.188132,2.3149,-1.8343118131160736,0.9898992776870728,0.480556,750.8800048828125,,,,,,,146.3,3.954054054,146.3,3.954054054,,,,,,,,,,,,,,,,,,,Oswaldo Cabrera,21707,665828,665828.0
350,Will Benson,CIN,55,238,209,47,27,9,2,9,31,28,25,0,72,2,2,0,,6,2,0.226466,0.10504201680672269,0.3025210084033613,0.348899,0.312873,0.416692,0.317333,0.729566,0.190226,5.88196,0.294952,-0.36963,0.183575,28.9481,0.826586,98.0882,-0.186054,-0.388074,-0.7253371775150299,-2.538074404001236,0.476255,641.469970703125,,,,,,,263.1,4.783636363,263.1,4.783636363,,,,,,,,,,,,,,,,,,,Will Benson,21853,666181,666181.0
351,Randal Grichuk,,66,287,264,66,41,14,1,10,33,35,18,0,56,3,2,1,,1,1,0.250197,0.0627177700348432,0.1951219512195122,0.317648,0.302009,0.420894,0.312325,0.722903,0.170696,3.13148,0.28113,0.0999374,-0.557885,33.7411,-0.170154,99.2591,-0.457948,-0.208708,-0.7092819809913635,-4.383708447217941,0.472717,749.7899780273438,,,,,,,308.0,4.666666666,308.0,4.666666666,,,,,,,,,,,,,,,,,,,Randal Grichuk,10243,545341,545341.0
352,Cesar Salazar,HOU,42,166,145,31,21,6,0,4,17,15,14,0,35,5,1,1,,1,0,0.212785,0.08433734939759036,0.21084337349397592,0.402437,0.30353,0.327435,0.284546,0.630965,0.114649,2.66309,0.25376,-0.0443937,-0.274608,15.8098,-3.85163,81.1321,-0.319001,-0.443284,-4.019411623477936,2.806715667247772,0.461892,999.0,,,,,,,142.5,3.392857142,142.5,3.392857142,,,,,,,,,,,,,,,,,,,Cesar Salazar,21587,663967,663967.0
353,Braxton Fulford,COL,52,205,182,43,27,9,1,6,25,23,15,0,54,5,1,1,,3,1,0.237386,0.07317073170731707,0.2634146341463415,0.282612,0.311357,0.394015,0.309299,0.705371,0.156628,4.98922,0.302439,0.0288954,-0.130315,23.5741,-0.624613,83.8118,-0.101419,-2.27008,-4.030797205865383,1.7299206256866455,0.461723,709.8800048828125,,,,,,,209.9,4.036538461,209.9,4.036538461,,,,,,,,,,,,,,,,,,,Braxton Fulford,29704,690924,690924.0
354,Jesse Winker,,79,343,293,68,45,13,0,9,39,35,42,1,76,5,2,1,,5,2,0.231373,0.12244897959183673,0.22157434402332363,0.56182,0.335313,0.370671,0.314505,0.705984,0.139298,3.59584,0.27935,-1.16741,-0.429249,40.932,0.403896,100.757,-1.59666,0.553006,-1.2897829115390778,-5.921994507312775,0.44985,750.6199951171875,,,,,,,355.0,4.493670886,355.0,4.493670886,,,,,,,,,,,,,,,,,,,Jesse Winker,13590,608385,608385.0
355,Casey Schmitt,SF,49,210,191,45,30,9,0,6,22,23,14,0,48,2,1,1,,1,1,0.236946,0.06666666666666667,0.22857142857142856,0.28792,0.294572,0.378177,0.294192,0.672749,0.141231,3.02955,0.285107,-0.0841559,-0.270257,21.597,-3.21613,89.5096,-0.354413,-0.329863,-2.965399980545044,0.3701368868350982,0.449304,498.4400024414063,,,,,,,190.6,3.889795918,190.6,3.889795918,,,,,,,,,,,,,,,,,,,Casey Schmitt,27577,669477,669477.0
356,Triston Casas,BOS,34,147,127,32,19,7,0,6,19,19,18,0,35,1,1,0,,1,0,0.254555,0.12244897959183673,0.23809523809523808,0.504534,0.34733,0.448249,0.344958,0.795578,0.193694,3.04845,0.305431,-0.196176,-0.282726,21.1768,3.80766,117.977,-0.478903,-0.436584,2.635668605566025,-3.3615835309028625,0.44338,470.3800048828125,,,,,,,187.8,5.523529411,187.8,5.523529411,,,,,,,,,,,,,,,,,,,Triston Casas,22514,671213,671213.0
357,Michael Conforto,,81,350,306,69,42,14,0,12,39,40,35,0,85,5,2,1,,1,0,0.224034,0.1,0.24285714285714285,0.413809,0.312183,0.388371,0.308129,0.700554,0.164337,2.57887,0.267781,-0.187251,-0.483686,39.9553,-1.39988,96.3766,-0.670937,-1.60081,-2.1698189973831177,-5.350806474685669,0.44249,637.5,,,,,,,355.7,4.391358024,355.7,4.391358024,,,,,,,,,,,,,,,,,,,Michael Conforto,16376,624424,624424.0
358,Andrew Benintendi,CWS,121,525,472,119,81,22,1,15,59,57,45,1,90,3,4,2,,4,1,0.251759,0.08571428571428572,0.17142857142857143,0.505164,0.318827,0.396082,0.312559,0.714909,0.144323,3.45771,0.280763,-0.331265,-0.517113,61.8215,-0.211266,99.5971,-0.848378,-6.1471,-1.097671777009964,-12.672096729278564,0.439931,404.9400024414063,,,,,,,553.7,4.576033057,553.7,4.576033057,,,,,,,,,,,,,,,,,,,Andrew Benintendi,17901,643217,643217.0
359,Javier Sanoja,MIA,53,231,215,55,39,11,2,3,27,22,13,0,28,0,2,1,,6,3,0.256481,0.05627705627705628,0.12121212121212122,0.454505,0.296856,0.373604,0.292041,0.67046,0.117123,5.49644,0.278879,0.147877,-0.366259,23.3532,-3.94122,84.3015,-0.218381,0.256129,-4.516365453600884,1.0811290442943573,0.434848,525.3800048828125,,,,,,,206.5,3.896226415,206.5,3.896226415,,,,,,,,,,,,,,,,,,,Javier Sanoja,28253,691594,691594.0
360,Mitch Garver,,52,205,179,38,24,7,0,6,22,21,22,0,57,2,1,0,,1,0,0.211027,0.1073170731707317,0.2780487804878049,0.388053,0.304026,0.359861,0.294759,0.663887,0.148834,2.82679,0.268596,-0.550479,-0.272622,21.1565,-3.04222,87.1924,-0.823101,-2.81483,-3.923252284526825,1.1851677894592283,0.42902,718.530029296875,,,,,,,184.4,3.546153846,184.4,3.546153846,,,,,,,,,,,,,,,,,,,Mitch Garver,15161,641598,641598.0
361,Justyn-Henry Malloy,TB,47,203,173,39,26,8,0,5,23,21,26,0,55,2,1,0,,1,0,0.227888,0.12807881773399016,0.270935960591133,0.466695,0.334336,0.37006,0.313942,0.704396,0.142172,2.63947,0.299186,-0.005505,-0.257754,24.1321,0.146107,99.9242,-0.263259,-0.00220467,-0.2814000491052866,-2.5772047138307244,0.422379,750.7100219726562,,,,,,,201.5,4.287234042,201.5,4.287234042,,,,,,,,,,,,,,,,,,,Justyn-Henry Malloy,29606,669234,669234.0
362,Jake Fraley,TB,94,406,360,85,59,17,1,8,43,39,37,0,88,4,3,1,,14,4,0.235813,0.09113300492610837,0.21674876847290642,0.423979,0.312221,0.355124,0.296093,0.667344,0.11931,4.56529,0.287133,-0.26018,0.443431,42.3807,-5.59131,87.6289,0.183251,0.538124,-5.736557990312576,-4.111875891685486,0.422083,586.4099731445312,,,,,,,384.6,4.091489361,384.6,4.091489361,,,,,,,,,,,,,,,,,,,Jake Fraley,19260,641584,641584.0
363,Max Kepler,,32,140,125,30,19,6,0,5,16,17,13,0,28,1,1,0,,1,0,0.238607,0.09285714285714286,0.2,0.448976,0.313536,0.415002,0.316975,0.728538,0.176395,3.31309,0.265663,-0.2162,-0.122406,16.9876,0.445571,102.453,-0.338605,0.776149,0.0673654675483703,-0.7238513827323914,0.417611,741.3499755859375,,,,,,,151.3,4.728125,151.3,4.728125,,,,,,,,,,,,,,,,,,,Max Kepler,12144,596146,596146.0
364,Kyle Karros,COL,50,217,193,48,33,10,1,4,25,21,19,0,51,2,2,1,,1,0,0.249671,0.08755760368663594,0.2350230414746544,0.364307,0.321072,0.371266,0.305964,0.692338,0.121594,3.58968,0.318,-0.0553242,-0.294127,24.3909,-1.24935,81.5273,-0.349451,1.1128,-5.100433051586151,1.887803077697754,0.409968,649.2100219726562,,,,,,,213.0,4.26,213.0,4.26,,,,,,,,,,,,,,,,,,,Kyle Karros,33252,691720,691720.0
365,Austin Hedges,CLE,36,141,127,24,18,5,0,2,12,11,11,0,35,2,1,1,,2,1,0.190269,0.07801418439716312,0.24822695035460993,0.3032,0.259852,0.27041,0.240306,0.530263,0.0801411,3.47799,0.246309,-0.160273,-0.0389045,8.3202,-8.31641,51.2661,-0.199178,4.6957,-8.286525547504425,7.445698738098144,0.40979,999.0,,,,,,,80.7,2.241666666,80.7,2.241666666,,,,,,,,,,,,,,,,,,,Austin Hedges,12976,595978,595978.0
366,Jeremiah Jackson,BAL,47,203,190,45,28,10,0,7,22,26,10,0,50,1,1,1,,4,2,0.239172,0.04926108374384237,0.24630541871921183,0.195387,0.278429,0.410454,0.296533,0.688883,0.171282,4.18309,0.284738,-0.033544,-0.168704,21.2629,-2.72312,90.2586,-0.202247,-0.48768,-2.532955512404442,-0.462680047377944,0.408359,631.0,,,,,,,191.8,4.080851063,191.8,4.080851063,,,,,,,,,,,,,,,,,,,Jeremiah Jackson,22239,669236,669236.0
367,Andy Ibanez,OAK,57,245,222,52,35,11,0,6,26,26,18,0,48,3,2,1,,4,1,0.235218,0.07346938775510205,0.19591836734693877,0.36447,0.296743,0.368143,0.292097,0.664886,0.132925,4.0484,0.273535,-0.421876,-0.176197,24.7798,-4.16884,82.9393,-0.598073,0.942946,-5.524534046649933,1.0679458975791931,0.406786,746.1500244140625,,,,,,,225.3,3.952631578,225.3,3.952631578,,,,,,,,,,,,,,,,,,,Andy Ibanez,18819,628451,628451.0
368,Mike Tauchman,,84,364,314,72,51,13,0,7,40,33,43,0,82,4,3,1,,2,1,0.229647,0.11813186813186813,0.22527472527472528,0.521459,0.326345,0.346075,0.301708,0.67242,0.116428,2.65233,0.284605,-0.636326,-0.760288,39.656,-3.35338,91.966,-1.39661,0.403597,-4.852952599525452,-3.496402829885483,0.406178,744.4400024414062,,,,,,,334.7,3.984523809,334.7,3.984523809,,,,,,,,,,,,,,,,,,,Mike Tauchman,15274,643565,643565.0
369,Rafael Marchan,PHI,32,128,114,27,19,5,0,2,13,12,11,0,22,2,1,1,,1,0,0.233333,0.0859375,0.171875,0.478764,0.306565,0.348984,0.291369,0.655549,0.115651,3.25503,0.26681,-0.112523,-0.144517,12.8704,-2.25374,83.5715,-0.25704,-0.0517432,-2.749342530965805,2.4482567571103573,0.404902,745.969970703125,,,,,,,111.4,3.48125,111.4,3.48125,,,,,,,,,,,,,,,,,,,Rafael Marchan,21646,665561,665561.0
370,Drew Gilbert,SF,45,196,175,41,27,8,1,5,23,20,16,0,40,3,1,1,,2,1,0.233001,0.08163265306122448,0.20408163265306123,0.3987,0.306479,0.375364,0.299932,0.681843,0.142363,4.23944,0.272798,0.0203846,-0.318767,21.0705,-2.08839,93.4413,-0.298382,0.985709,-1.821981102228165,-0.8142911791801453,0.397453,702.9099731445312,,,,,,,188.5,4.188888888,188.5,4.188888888,,,,,,,,,,,,,,,,,,,Drew Gilbert,31545,687551,687551.0
371,Nathan Church,STL,47,203,186,46,34,8,1,3,21,18,12,0,32,2,1,1,,5,2,0.247895,0.059113300492610835,0.15763546798029557,0.384988,0.300782,0.352546,0.288123,0.653327,0.10465,4.87912,0.281318,-0.00572753,-0.0167906,19.8768,-4.10917,85.1069,-0.0225181,1.82632,-3.6057564858347178,0.6513204574584961,0.388729,673.7899780273438,,,,,,,174.6,3.714893617,174.6,3.714893617,,,,,,,,,,,,,,,,,,,Nathan Church,31357,701675,701675.0
372,Christian Vazquez,,55,218,198,45,33,9,0,3,20,19,15,0,42,2,2,1,,2,1,0.226135,0.06880733944954129,0.1926605504587156,0.359592,0.284343,0.319781,0.268761,0.604124,0.093646,2.91003,0.269203,-0.578505,-0.288887,17.8856,-7.82548,69.3331,-0.867392,0.835653,-8.7544184923172,5.085653364658356,0.378122,999.0,,,,,,,160.3,2.914545454,160.3,2.914545454,,,,,,,,,,,,,,,,,,,Christian Vazquez,9774,543877,543877.0
373,Zack Gelof,OAK,24,105,94,21,13,5,0,4,12,12,10,0,32,1,1,0,,4,1,0.227802,0.09523809523809523,0.3047619047619048,0.295493,0.300268,0.396653,0.304087,0.696921,0.168851,5.0444,0.301734,0.0778535,0.284396,11.6421,-0.764501,91.1988,0.362249,0.370316,-0.7269460558891296,0.7453160285949707,0.37163,584.9099731445312,,,,,,,113.5,4.729166666,113.5,4.729166666,,,,,,,,,,,,,,,,,,,Zack Gelof,29766,680869,680869.0
374,Jose Tena,WSH,62,266,243,60,41,12,1,6,30,27,18,0,67,1,2,2,,8,4,0.247038,0.06766917293233082,0.2518796992481203,0.269371,0.300744,0.37538,0.295762,0.676124,0.128342,5.24803,0.316123,-0.0466535,-0.262832,27.6953,-3.73465,88.212,-0.309486,-2.22367,-4.025834619998932,-1.223665714263916,0.368364,750.7899780273438,,,,,,,250.9,4.046774193,250.9,4.046774193,,,,,,,,,,,,,,,,,,,Jose Tena,23691,677588,677588.0
376,Daniel Schneemann,CLE,44,189,168,36,24,8,0,4,20,19,18,0,49,1,1,1,,4,1,0.2155,0.09523809523809523,0.25925925925925924,0.36743,0.292903,0.344963,0.283099,0.637866,0.129464,4.35777,0.274816,-0.144624,-0.00936243,17.7351,-4.59675,80.7447,-0.153986,1.00608,-4.443263292312622,1.4810826778411863,0.362482,649.239990234375,,,,,,,156.2,3.55,156.2,3.55,,,,,,,,,,,,,,,,,,,Daniel Schneemann,25180,682177,682177.0
377,Otto Kemp,PHI,49,210,185,43,27,9,1,6,26,23,15,0,58,7,1,1,,4,1,0.233249,0.07142857142857142,0.2761904761904762,0.261807,0.313776,0.394606,0.310952,0.708383,0.161357,5.43558,0.300649,-0.114246,-0.140434,24.4545,-0.358626,96.9866,-0.25468,-0.150055,-1.0047012567520142,-2.450055345892906,0.361367,642.8200073242188,,,,,,,214.8,4.383673469,214.8,4.383673469,,,,,,,,,,,,,,,,,,,Otto Kemp,31792,805249,805249.0
378,Andres Chaparro,WSH,60,259,234,56,35,11,0,10,29,32,21,0,59,2,2,0,,1,0,0.239818,0.08108108108108109,0.2277992277992278,0.350239,0.306623,0.413028,0.312493,0.719651,0.17321,2.45261,0.279423,-0.158772,-0.344608,30.4847,-0.118135,99.6732,-0.50338,0.31345,-0.603697381913662,-4.511550098657608,0.358272,732.6199951171875,,,,,,,276.4,4.606666666,276.4,4.606666666,,,,,,,,,,,,,,,,,,,Andres Chaparro,21797,665953,665953.0
379,Ben Williamson,TB,47,203,183,45,32,9,1,3,22,18,14,0,44,2,1,2,,4,1,0.243064,0.06896551724137931,0.21674876847290642,0.327464,0.304116,0.346681,0.2881,0.650797,0.103617,5.0446,0.303934,-0.0557315,0.01388,19.873,-4.113,82.123,-0.0418516,-0.0844062,-4.319098994135857,0.7905938401818275,0.35384,707.1500244140625,,,,,,,181.8,3.868085106,181.8,3.868085106,,,,,,,,,,,,,,,,,,,Ben Williamson,33197,810938,810938.0
380,Alex Call,LAD,36,154,133,30,20,6,0,4,17,15,17,0,30,2,1,1,,3,1,0.226893,0.11038961038961038,0.19480519480519481,0.585193,0.324427,0.359579,0.305292,0.684006,0.132686,4.09406,0.263652,-0.0758583,-0.118641,17.2256,-0.970688,95.2289,-0.194499,0.103936,-1.065326750278473,-0.6460635736584663,0.349114,745.6799926757812,,,,,,,149.9,4.163888888,149.9,4.163888888,,,,,,,,,,,,,,,,,,,Alex Call,19296,669743,669743.0
381,Ryan Mountcastle,BAL,32,140,128,33,21,7,0,5,16,18,9,0,34,1,1,0,,1,0,0.256136,0.06428571428571428,0.24285714285714285,0.274201,0.309795,0.439156,0.322329,0.748951,0.183019,3.4355,0.305833,0.064046,-0.0879338,17.5963,1.05419,108.029,-0.0238878,0.291056,1.3009280376136303,-2.7089442908763885,0.348943,496.6799926757813,,,,,,,156.0,4.875,156.0,4.875,,,,,,,,,,,,,,,,,,,Ryan Mountcastle,18373,663624,663624.0
382,Ronny Mauricio,NYM,29,126,116,28,18,5,0,4,14,15,8,0,31,1,1,0,,4,1,0.244493,0.06349206349206349,0.24603174603174602,0.243945,0.2934,0.407252,0.302916,0.700652,0.162759,4.9917,0.295838,-0.00355377,0.0684594,13.8506,-1.03725,96.3933,0.0649056,0.971156,-0.4737113714218139,-0.3288441896438598,0.346788,566.0900268554688,,,,,,,124.7,4.3,124.7,4.3,,,,,,,,,,,,,,,,,,,Ronny Mauricio,23698,677595,677595.0
383,Bryan Torres,STL,26,112,98,25,19,4,0,1,12,9,12,0,20,0,1,1,,4,1,0.250873,0.10714285714285714,0.17857142857142858,0.608732,0.332905,0.335603,0.300272,0.668508,0.0847303,4.50008,0.301364,-0.0546163,0.114704,12.0713,-1.16237,93.4294,0.0600879,0.814956,-0.8121147528290749,0.4149560928344726,0.340609,999.0,,,,,,,103.8,3.992307692,103.8,3.992307692,,,,,,,,,,,,,,,,,,,Bryan Torres,sa885119,663494,
384,Cody Freeman,TEX,57,245,227,54,36,11,0,7,24,27,13,0,43,2,2,1,,3,1,0.236348,0.053061224489795916,0.17551020408163265,0.304185,0.281313,0.372796,0.285053,0.654109,0.136448,3.3317,0.262744,-0.0473801,-0.11399,23.3785,-5.57018,82.3112,-0.161371,-0.420836,-5.26920485496521,0.154164433479309,0.339418,745.2899780273438,,,,,,,221.0,3.877192982,221.0,3.877192982,,,,,,,,,,,,,,,,,,,Cody Freeman,25629,683227,683227.0
385,Miguel Rojas,LAD,52,224,204,47,35,10,0,3,21,20,15,0,33,2,2,1,,4,1,0.232959,0.06696428571428571,0.14732142857142858,0.466553,0.290511,0.326392,0.274096,0.616904,0.093433,3.69511,0.26244,-0.0985615,0.0172537,19.3819,-7.08539,73.8588,-0.0813078,2.08008,-7.021446116268635,2.8800783157348637,0.338774,642.8800048828125,,,,,,,172.2,3.311538461,172.2,3.311538461,,,,,,,,,,,,,,,,,,,Miguel Rojas,7802,500743,500743.0
386,Sam Haggerty,TEX,58,252,225,53,37,10,2,4,30,22,21,0,57,3,2,2,,14,3,0.237495,0.08333333333333333,0.2261904761904762,0.364103,0.308609,0.353532,0.293312,0.662141,0.116037,6.93417,0.297934,-0.053906,1.24656,25.7362,-4.0395,88.0006,1.19266,-0.116422,-2.371286630630493,-3.016422390937805,0.33617,749.260009765625,,,,,,,240.0,4.137931034,240.0,4.137931034,,,,,,,,,,,,,,,,,,,Sam Haggerty,18054,664059,664059.0
387,Nick Loftin,KC,26,112,99,24,17,5,0,2,12,11,11,0,17,1,1,1,,2,1,0.242604,0.09821428571428571,0.15178571428571427,0.627763,0.322628,0.363141,0.304477,0.685769,0.120537,3.98899,0.270828,-0.0263068,-0.0290917,12.4536,-0.780062,91.2697,-0.0553985,1.28259,-1.207843579351902,0.6325855851173401,0.335544,999.0,,,,,,,105.7,4.065384615,105.7,4.065384615,,,,,,,,,,,,,,,,,,,Nick Loftin,27630,679845,679845.0
388,Austin Slater,,47,203,178,40,27,7,0,6,22,21,20,0,57,2,1,1,,3,1,0.225102,0.09852216748768473,0.28078817733990147,0.356426,0.31049,0.372011,0.301682,0.682501,0.146909,3.89976,0.292659,-0.0255644,-0.0873232,22.1115,-1.87454,91.9478,-0.112888,0.618979,-2.0448450297117238,-1.5560214519500732,0.334514,999.0,,,,,,,191.6,4.076595744,191.6,4.076595744,,,,,,,,,,,,,,,,,,,Austin Slater,16153,596103,596103.0
390,Dane Myers,CIN,55,238,215,51,35,9,0,7,25,25,17,0,61,3,2,1,,9,2,0.237922,0.07142857142857142,0.25630252100840334,0.279694,0.300959,0.37573,0.29713,0.676688,0.137807,5.07796,0.298216,-0.0921685,0.552028,25.0442,-3.07732,84.2484,0.45986,-0.935259,-3.983329564332962,-0.6852591037750244,0.332488,713.0900268554688,,,,,,,234.0,4.254545454,234.0,4.254545454,,,,,,,,,,,,,,,,,,,Dane Myers,22054,667472,667472.0
391,Brett Harris,OAK,34,147,130,30,21,6,0,3,16,14,13,0,31,3,1,1,,2,1,0.231897,0.08843537414965986,0.2108843537414966,0.405749,0.309795,0.358952,0.296837,0.668747,0.127056,3.98038,0.276862,-0.0727902,-0.128184,15.4336,-1.93559,86.2045,-0.200975,0.676886,-2.5911398977041245,0.7518861889839172,0.329472,999.0,,,,,,,132.6,3.9,132.6,3.9,,,,,,,,,,,,,,,,,,,Brett Harris,29788,695391,695391.0
393,Rowdy Tellez,,78,336,305,72,45,13,0,14,37,43,26,1,77,2,2,0,,1,1,0.237854,0.07738095238095238,0.22916666666666666,0.342269,0.301465,0.424238,0.313722,0.725703,0.186384,2.25295,0.269321,-0.509265,-0.563352,39.8828,0.181806,100.218,-1.07262,-0.249014,-0.9858521595597268,-7.249014332890511,0.320936,726.5900268554688,,,,,,,350.6,4.494871794,350.6,4.494871794,,,,,,,,,,,,,,,,,,,Rowdy Tellez,15679,642133,642133.0
394,Jahmai Jones,DET,31,133,116,28,18,6,1,4,18,15,13,0,32,3,1,0,,3,1,0.242686,0.09774436090225563,0.24060150375939848,0.410643,0.330485,0.410332,0.323966,0.740817,0.167647,6.18282,0.299876,-0.00302829,0.0312066,16.8932,1.17823,107.461,0.0281783,0.272809,1.1977809462696314,-2.652190774679184,0.319546,728.8800048828125,,,,,,,152.4,4.916129032,152.4,4.916129032,,,,,,,,,,,,,,,,,,,Jahmai Jones,18872,663330,663330.0
396,Jasson Dominguez,NYY,26,112,99,25,16,4,0,3,14,12,11,0,28,1,1,0,,5,1,0.248204,0.09821428571428571,0.25,0.40631,0.326618,0.406215,0.32015,0.732833,0.158011,5.85877,0.309102,0.00553419,0.410978,13.8789,0.645192,106.212,0.416512,-0.915855,1.2364755868911743,-2.015855371952057,0.31466,234.3500061035156,,,,,,,123.5,4.75,123.5,4.75,,,,,,,,,,,,,,,,,,,Jasson Dominguez,28080,691176,691176.0
397,Tim Tawa,ARI,34,147,133,30,19,6,1,4,16,16,12,0,37,1,1,1,,3,1,0.226028,0.08163265306122448,0.25170068027210885,0.317106,0.29066,0.377553,0.292372,0.668214,0.151525,4.41696,0.276774,-0.00376988,-0.198322,14.9007,-2.46852,84.8852,-0.202092,1.36796,-2.8354752510786057,0.9929620027542114,0.31187,560.6799926757812,,,,,,,137.6,4.047058823,137.6,4.047058823,,,,,,,,,,,,,,,,,,,Tim Tawa,29571,694374,694374.0
398,John Rave,KC,34,147,132,31,20,6,1,4,19,15,13,0,35,1,1,1,,5,1,0.237148,0.08843537414965986,0.23809523809523808,0.365162,0.305808,0.388772,0.303537,0.69458,0.151624,6.37878,0.293279,-0.0481232,0.0948645,16.2331,-1.13604,90.6221,0.0467414,1.14094,-1.5780501253902912,-0.4340614080429077,0.311786,999.0,,,,,,,151.0,4.44117647,151.0,4.44117647,,,,,,,,,,,,,,,,,,,John Rave,26284,670231,670231.0
399,Darell Hernaiz,OAK,34,147,134,34,24,7,0,2,16,14,10,0,24,1,1,1,,3,1,0.251757,0.06802721088435375,0.16326530612244897,0.432432,0.307825,0.355531,0.29277,0.663357,0.103774,4.28082,0.289971,-0.0587339,-0.0425696,14.9481,-2.42104,83.4026,-0.101304,0.102624,-2.976919360458851,0.9276240766048433,0.307982,680.530029296875,,,,,,,131.4,3.864705882,131.4,3.864705882,,,,,,,,,,,,,,,,,,,Darell Hernaiz,26224,687231,687231.0
